id,year,name,country,league_name
2221,20182019,Spain Tercera Group 3,Spain,Tercera Group 3
2540,20192020,Spain Tercera Group 3,Spain,Tercera Group 3
5110,20202021,Spain Tercera Group 3,Spain,Tercera Group 3
6495,20212022,Spain Tercera Group 3,Spain,Tercera Group 3
2223,20182019,Spain Tercera Group 4,Spain,Tercera Group 4
2541,20192020,Spain Tercera Group 4,Spain,Tercera Group 4
5143,20202021,Spain Tercera Group 4,Spain,Tercera Group 4
6496,20212022,Spain Tercera Group 4,Spain,Tercera Group 4
2232,20182019,Spain Tercera Group 6,Spain,Tercera Group 6
2692,20192020,Spain Tercera Group 6,Spain,Tercera Group 6
5117,20202021,Spain Tercera Group 6,Spain,Tercera Group 6
6504,20212022,Spain Tercera Group 6,Spain,Tercera Group 6
2235,20182019,Spain Tercera Group 7,Spain,Tercera Group 7
2544,20192020,Spain Tercera Group 7,Spain,Tercera Group 7
5119,20202021,Spain Tercera Group 7,Spain,Tercera Group 7
6505,20212022,Spain Tercera Group 7,Spain,Tercera Group 7
2238,2019,Maldives Dhivehi Premier League,Maldives,Dhivehi Premier League
3567,2020,Maldives Dhivehi Premier League,Maldives,Dhivehi Premier League
5778,20202021,Maldives Dhivehi Premier League,Maldives,Dhivehi Premier League
2300,20182019,Turkey U21 Süper Lig,Turkey,U21 Süper Lig
2302,20182019,Turkey U21 1. Lig,Turkey,U21 1. Lig
2310,2019,Iceland 1. Deild Women,Iceland,1. Deild Women
3116,2018,Iceland 1. Deild Women,Iceland,1. Deild Women
3117,2017,Iceland 1. Deild Women,Iceland,1. Deild Women
3118,2016,Iceland 1. Deild Women,Iceland,1. Deild Women
4476,2020,Iceland 1. Deild Women,Iceland,1. Deild Women
5577,2021,Iceland 1. Deild Women,Iceland,1. Deild Women
6921,2022,Iceland 1. Deild Women,Iceland,1. Deild Women
2326,20192020,Slovakia U19 League,Slovakia,U19 League
3175,20182019,Slovakia U19 League,Slovakia,U19 League
3176,20172018,Slovakia U19 League,Slovakia,U19 League
3177,20162017,Slovakia U19 League,Slovakia,U19 League
3178,20152016,Slovakia U19 League,Slovakia,U19 League
4630,20202021,Slovakia U19 League,Slovakia,U19 League
6305,20212022,Slovakia U19 League,Slovakia,U19 League
2333,20182019,Spain Tercera Group 8,Spain,Tercera Group 8
2691,20192020,Spain Tercera Group 8,Spain,Tercera Group 8
5121,20202021,Spain Tercera Group 8,Spain,Tercera Group 8
6513,20212022,Spain Tercera Group 8,Spain,Tercera Group 8
2335,20182019,Spain Tercera Group 9,Spain,Tercera Group 9
2693,20192020,Spain Tercera Group 9,Spain,Tercera Group 9
5144,20202021,Spain Tercera Group 9,Spain,Tercera Group 9
6514,20212022,Spain Tercera Group 9,Spain,Tercera Group 9
2339,20192020,England FA Women's Championship,England,FA Women's Championship
3128,2017,England FA Women's Championship,England,FA Women's Championship
3129,2016,England FA Women's Championship,England,FA Women's Championship
3130,2015,England FA Women's Championship,England,FA Women's Championship
3883,20172018,England FA Women's Championship,England,FA Women's Championship
3884,20182019,England FA Women's Championship,England,FA Women's Championship
4659,20202021,England FA Women's Championship,England,FA Women's Championship
6174,20212022,England FA Women's Championship,England,FA Women's Championship
2343,20182019,Spain Tercera Group 10,Spain,Tercera Group 10
2685,20192020,Spain Tercera Group 10,Spain,Tercera Group 10
5124,20202021,Spain Tercera Group 10,Spain,Tercera Group 10
6515,20212022,Spain Tercera Group 10,Spain,Tercera Group 10
2344,2019,Asia Premier League Asia Trophy,Asia,Premier League Asia Trophy
2346,20182019,Spain Tercera Group 11,Spain,Tercera Group 11
2549,20192020,Spain Tercera Group 11,Spain,Tercera Group 11
5127,20202021,Spain Tercera Group 11,Spain,Tercera Group 11
6523,20212022,Spain Tercera Group 11,Spain,Tercera Group 11
2351,20192020,Belgium Belgian Super Cup,Belgium,Belgian Super Cup
4292,20182019,Belgium Belgian Super Cup,Belgium,Belgian Super Cup
4293,20172018,Belgium Belgian Super Cup,Belgium,Belgian Super Cup
4294,20162017,Belgium Belgian Super Cup,Belgium,Belgian Super Cup
4295,20152016,Belgium Belgian Super Cup,Belgium,Belgian Super Cup
4296,20142015,Belgium Belgian Super Cup,Belgium,Belgian Super Cup
4297,20132014,Belgium Belgian Super Cup,Belgium,Belgian Super Cup
4298,20122013,Belgium Belgian Super Cup,Belgium,Belgian Super Cup
4299,20112012,Belgium Belgian Super Cup,Belgium,Belgian Super Cup
4300,20102011,Belgium Belgian Super Cup,Belgium,Belgian Super Cup
4301,20092010,Belgium Belgian Super Cup,Belgium,Belgian Super Cup
6000,20212022,Belgium Belgian Super Cup,Belgium,Belgian Super Cup
2352,20192020,Russia Russian Super Cup,Russia,Russian Super Cup
4551,20202021,Russia Russian Super Cup,Russia,Russian Super Cup
5945,20212022,Russia Russian Super Cup,Russia,Russian Super Cup
2353,20192020,Turkey Turkish Super Cup,Turkey,Turkish Super Cup
5440,20202021,Turkey Turkish Super Cup,Turkey,Turkish Super Cup
6964,20212022,Turkey Turkish Super Cup,Turkey,Turkish Super Cup
2354,20182019,Italy Supercoppa Italiana,Italy,Supercoppa Italiana
3803,20192020,Italy Supercoppa Italiana,Italy,Supercoppa Italiana
3894,20172018,Italy Supercoppa Italiana,Italy,Supercoppa Italiana
3895,20162017,Italy Supercoppa Italiana,Italy,Supercoppa Italiana
3896,20152016,Italy Supercoppa Italiana,Italy,Supercoppa Italiana
3897,20142015,Italy Supercoppa Italiana,Italy,Supercoppa Italiana
3898,20132014,Italy Supercoppa Italiana,Italy,Supercoppa Italiana
3899,20122013,Italy Supercoppa Italiana,Italy,Supercoppa Italiana
3900,20112012,Italy Supercoppa Italiana,Italy,Supercoppa Italiana
3901,20102011,Italy Supercoppa Italiana,Italy,Supercoppa Italiana
3902,20092010,Italy Supercoppa Italiana,Italy,Supercoppa Italiana
5283,20202021,Italy Supercoppa Italiana,Italy,Supercoppa Italiana
6755,20212022,Italy Supercoppa Italiana,Italy,Supercoppa Italiana
2355,20192020,Portugal Portuguese Super Cup,Portugal,Portuguese Super Cup
4882,20202021,Portugal Portuguese Super Cup,Portugal,Portuguese Super Cup
5947,20212022,Portugal Portuguese Super Cup,Portugal,Portuguese Super Cup
2357,20182019,Portugal Taça de Portugal,Portugal,Taça de Portugal
2721,20192020,Portugal Taça de Portugal,Portugal,Taça de Portugal
3185,20172018,Portugal Taça de Portugal,Portugal,Taça de Portugal
3187,20162017,Portugal Taça de Portugal,Portugal,Taça de Portugal
3189,20152016,Portugal Taça de Portugal,Portugal,Taça de Portugal
